cityid,hotelname,locality,starrating,rent,freebreakfast,freewifi,pincode,hasswimmingpool,hoteldescription
82,Novotel Bengaluru Techpark,"Opposite RMZ Ecospace Business Park, Marthahalli-Sarjapur, Outer Ring Rd, Bengaluru, Karnataka",5,8187,f,t,560103,t,"Luxury hotel in Bengaluru with 2 restaurants, 2 bars/lounges"
82,OYO Premium IISc New BEL Road,"32/1, Seenappa Layout, New Bel Road, Bengaluru, 560094 India",3,3108,t,t,560094,f,Bengaluru inn next to shopping
82,OYO Rooms Electronic City Phase 1,"V-8,3rd cross, Keonics Road, Electronic City Phase-1, Bengaluru",3,1915,t,t,560100,f,3-star Bengaluru hotel with restaurant
82,OYO Rooms Electronic City Phase 2,"V-8,3rd cross, Keonics Road, Electronic City Phase-1, Bengaluru",3,1915,t,t,560100,f,3-star Bengaluru hotel with restaurant
82,OYO Rooms Electronic City Phase 3,"V-8,3rd cross, Keonics Road, Electronic City Phase-1, Bengaluru",3,1915,t,t,560100,f,3-star Bengaluru hotel with restaurant
82,OYO Rooms Electronic City Phase 4,"V-8,3rd cross, Keonics Road, Electronic City Phase-1, Bengaluru",3,1915,t,t,560100,f,3-star Bengaluru hotel with restaurant
82,OYO Rooms Electronic City Phase 5,"V-8,3rd cross, Keonics Road, Electronic City Phase-1, Bengaluru",3,1915,t,t,560100,f,3-star Bengaluru hotel with restaurant
82,OYO Rooms Electronic City Phase 6,"V-8,3rd cross, Keonics Road, Electronic City Phase-1, Bengaluru",3,4150,t,t,560100,f,3-star Bengaluru hotel with restaurant
82,OYO Rooms Electronic City Phase 7,"V-8,3rd cross, Keonics Road, Electronic City Phase-1, Bengaluru",3,4150,t,t,560100,f,3-star Bengaluru hotel with restaurant
82,OYO Rooms Electronic City Phase 8,"V-8,3rd cross, Keonics Road, Electronic City Phase-1, Bengaluru",3,4150,t,t,560100,f,3-star Bengaluru hotel with restaurant
82,OYO Rooms Innovative Multiplex,"Plot No. 89-2 , Site No. 3, Annaiah Reddy Street,Thulsi Theater Road, Bengaluru",3,2491,t,t,560037,f,3-star hotel in Bengaluru
82,OYO Rooms Jayanagar Ashoka Pillar,"11/1, 100 Feet Road, Near Ashoka Pillar, 1st Block Jayanagar, Bengaluru, Karnataka",3,2998,t,t,560070,f,"3-star hotel, convenient to Bull Temple"
82,OYO Rooms Koramangala 4th Block,"921, 1st block, 6th B Main, Koramangala, Near Wipro cross signal, Bengaluru",3,3214,t,t,560034,f,Koramangala hotel next to shopping mall
82,OYO Rooms Koramangala 5th Block,"Plot No. 91, Jyothi Nivas College Road, 5th Block, Koramangala, Bengaluru, Karnataka",3,3219,t,t,560095,f,Koramangala hotel next to shopping
82,OYO Rooms Koramangala Wipro Signal,"30, 80 feet road, ST Bed, Wipro Signal, Koramangala, Bengaluru, Karnataka",3,3251,t,t,560034,f,Koramangala hotel next to shopping
82,OYO Rooms Marathahalli Junction,"135,HAL Main Road, Near Bridge, Marathahalli, Bengaluru",3,2867,t,t,560037,f,3-star hotel in Bengaluru
82,OYO Rooms Marathahalli Samsung R&D,"#24/1, Doddanakundi, Ferns City Road, Outer Ring Road, Marathahalli, Bengaluru",3,2865,t,t,560037,f,"3-star hotel in Bengaluru with restaurant, conference center"
82,OYO Rooms RT Nagar,"34,P& T Colony, 2nd Cross, 2nd Block, Opposite Florence Pubic School, Bengaluru",3,3805,t,t,560032,f,"3-star hotel, convenient to Bangalore Palace"
82,OYO Rooms SKF Factory,"Plot no 197 & 198, 1st Cross, Vidyanagar, Bommasandra Hosur Road",3,2184,t,t,560100,f,3-star hotel in Electronics City
82,OYO Rooms Yeshwanthpur,"8,3rd cross, Sri Raghavendra Layout, Tumkur Road, Yeshwanthpur, Bengaluru, Karnataka",3,2500,t,t,560022,f,"3-star hotel, convenient to ISKCON Temple"
82,Octave Hotel & Spa Marathahalli,"143 /1 Kadubesanahalli, Marathahalli Outer Ring Road, Bengaluru, Karnataka",3,2139,t,t,560087,f,"3-star hotel in Bengaluru with spa, restaurant"
82,Panchvati Comforts,"# 253/6&7, Vasanthapura Main Road, Off Kanakapura Main Road",3,1781,t,t,560078,f,"3-star hotel in Bengaluru with restaurant, conference center"
82,Park Plaza Bengaluru Hotel,"Sy No 90/4 Munnekollalu Village, Marathahalli-Outer Ring Road, Bengaluru, Karnataka",5,7000,t,t,560037,t,"Luxury hotel in Bengaluru with outdoor pool, pool bar"
82,Radha Regent - Electronics City,"110 C, Electronics City Phase1,,Bengaluru,Karnataka,India",4,3375,f,t,560100,t,Abc
82,Sterling Suites - Marathahalli,"75/2 , Bellandur Main Road, Off, Marthahalli - Sarjapur Ring Road, Bengaluru, Karnataka",3,3313,t,t,560037,f,"Edwardian hotel in Bengaluru with bar/lounge, conference center"
82,Svenska Design Hotel,"No: 56-D, Survey No: 66, Electronics City",5,3744,t,t,560100,t,"Luxury hotel in Electronics City with 2 restaurants, 3 bars/lounges"
82,Taj West End,"#25 Race Course Road, Malleshwaram, Bengaluru",5,10125,f,t,560001,t,Luxury hotel with spa
82,Temple Tree Hotel,"#3, 9th Cross, Wilson Garden",4,2454,t,t,560027,f,"3.5-star resort with restaurant, near Tipu's Summer Palace"
82,The Capitol,"No 3 Rajbhavan Road, Near Rajbhavan and Vidhana Soudha, Bengaluru",4,3674,f,t,560001,t,"4-star hotel with outdoor pool, near Vidhana Soudha"
82,The Chevron Orchards,"137-7, 9th Main Road, 6th A Cross St., Sadashivnagar, Bengaluru",4,2844,f,t,560080,f,"3.5-star hotel with restaurant, near Bangalore Palace"
82,The Fern Citadel Hotel,"No. 41, Seshadri Road, Ananda Rao Circle, Bengaluru",4,3011,t,t,560009,f,"3.5-star hotel with 2 restaurants, near Vidhana Soudha"
82,The Lalit Ashok Bangalore,"Kumara Krupa High Grounds, Bengaluru, Karnataka",5,7422,f,f,560001,t,"Luxury hotel with spa, near Bangalore Palace"
82,The President Hotel,"#79/8, Diagonal Road, Jayanagar 3 Block, Bengaluru, Karnataka",3,3880,t,t,560011,f,"3-star hotel with 2 restaurants, near Bull Temple"
82,The Royal Comfort,"452/3/16 27th Cross, 4th Block, Jayanagar, Bengaluru",3,2756,t,t,560011,f,3-star hotel with 2 restaurants
82,The Solitaire Hotel,"No. 3 Kumara Krupa Road, Next to Racecourse,Madhavnagar, Bengaluru",4,2924,t,t,560001,t,"4-star hotel with indoor pool, near Vidhana Soudha"
82,Treebo Akshaya Lalbagh Inn,"No. 462, 2nd Block Jayanagar, Near Ashoka Pillar, Bengaluru",3,2429,t,t,560011,f,3-star hotel with restaurant
82,Treebo Cartier,"32/30, Varthur Rd, Silver Springs Layout, Marathahalli, Bengaluru, Karnataka",3,2102,t,t,560037,t,"3-star hotel in Whitefield with outdoor pool, restaurant"
82,Treebo Crystal Castle,"No. 294/10, 24th Main Road, Near Hotel Nandhini, 5th Phase, JP Nagar, Bengaluru",3,1962,t,t,560078,f,3-star Bengaluru hotel with restaurant
82,Treebo Golden Pearl Koramangala,"#395, 7th cross, 4th block, Opp Raheja Residency, Kormangala, Bengaluru, Karnataka",3,1649,t,t,560102,f,3-star hotel in Bengaluru
82,Treebo Golden Pearl Scarlet,"90/4, Outer Ring Road, Near Prestige TechPark Marathahalli, Bengaluru, Karnataka",3,1737,t,t,560037,f,3-star hotel in Bengaluru
82,Treebo Orchard Suites,"#105,1st Main Road, Seshadripuram, Bengaluru",3,1702,t,t,560020,f,"3-star hotel with restaurant, near Bangalore Palace"
82,Treebo Select Jagadish,"No-51, (old no - 664), 11th Main, 34th cross, 4th Block, Jayanagar, Bengaluru, Karnataka",4,2556,t,t,560011,f,3.5-star hotel with restaurant
82,Treebo Silicon Business,"11 & 12, Silicon town, 2nd Phase, Electronic City, Bengaluru",3,987,t,t,560100,f,3-star Bengaluru hotel with restaurant
82,Villa Pottipati,"142, 8th Cross, 4th Main Road, Malleswaram,, Bengaluru",4,5194,t,t,560003,t,"3.5-star hotel, convenient to ISKCON Temple"
82,Vinaya Royal Inn,"V-6, Industrial Estate, Electronic City, Hosur Main Road, Bengaluru",3,2214,t,t,560100,f,"3-star hotel in Bengaluru with 2 restaurants, bar/lounge"
82,Vivanta By Taj,"2275 Tumkur Road, Yeshwantpur",5,6100,t,t,560022,t,"Luxury hotel with 4 restaurants, near ISKCON Temple"
82,Vivanta By Taj Yeshwantpur,"2275 Tumkur Road, Yeshwantpur,,Bengaluru,Karnataka,India",5,6900,f,t,560022,t,Abc
82,"Vivanta by Taj - M G Road, Bangalore","41/3 Mahatma Gandhi Road,,Bengaluru,Karnataka,India",5,7483,f,t,560001,t,Abc
82,Zingo Hotel MG Road,"52/1, Church Street,Brigade Road, Opposite Blue Frog,Bengaluru,Karnataka,India",3,5266,t,t,560001,f,Abc
82,Zip by Spree Hotels at Woodrose Club,"Brigade Millenniu, J.P. Nagar-7th Phase, Puttenahalli, Bengaluru, Karnataka, 560078, India",3,4733,f,t,560078,f,"3-star hotel in Bengaluru with bar/lounge, health club"
82,ibis Bengaluru Techpark - An AccorHotels Brand,"Opp RMZ Ecospace Business Park, Sarjapur Outer Ring Road, Bengaluru, Karnataka",4,4249,f,t,560103,t,"4-star hotel in Bengaluru with 3 restaurants, 2 bars/lounges"
102,Ginger Bhubaneswar,"Opp Nalco Headquarters, Jaidev Vihar Nayapalli, Bhubaneshwar, Orissa",3,2738,f,t,751013,f,3-star Bhubaneshwar hotel with restaurant
102,Hotel Pushpak,"68, Budhanagar, Kalpana Square, Bhubaneshwar, Orissa",3.5,2063,t,t,751006,f,"3.5-star hotel in Bhubaneshwar with 3 restaurants, bar/lounge"
102,Mango Hotels Prangan,"Plot no 692, Cuttack Road, Near Budheswari Temple, Bhubaneshwar, Odisha",3,3249,f,t,751006,f,"3-star hotel in Bhubaneshwar with restaurant, bar/lounge"
102,OYO Premium Nayapalli IRC Village,"A1/2, NH5IRC Village, Nayapalli, Bhubaneshwar",3,5228,t,t,751012,f,3-star hotel in Bhubaneshwar
102,OYO Premium Old Station Rd Bhubaneswar 4,"Old Station Bazar, Near Platform No 6, Bhubaneshwar, Orissa",3,3572,t,t,751006,f,"3-star hotel in Bhubaneshwar with restaurant, bar/lounge"
102,OYO Premium Vani Vihar,"A-15, NH-5, Vani Vihar, Bhubaneshwar",3,5428,t,t,751015,f,3-star Bhubaneshwar hotel with bar/lounge
102,OYO Rooms Bapuji Nagar,"221, Bapuji Nagar, Bhubaneshwar",3,1772,t,t,751009,f,3-star hotel in Bhubaneshwar
102,OYO Rooms Infocity Road,"HIG-117, Kanan Vihar Phase 1, Bhubaneshwar",3,2250,t,t,751031,f,3-star hotel in Bhubaneshwar
102,OYO Rooms Nayapalli,"N-5/539, Nayapalli, Bhubaneshwar, Orissa",3,2012,t,t,751015,t,"3-star hotel in Bhubaneshwar with outdoor pool, bar/lounge"
102,OYO Rooms Old Station Lane,"366 A Old Station Bazar, Bhubaneshwar, Orissa",3,3518,t,t,751006,f,Bhubaneshwar hotel next to shopping mall
102,OYO Rooms Old Station Road 2,"2271, Biswal Commercial Complex, Cuttak Road, Bhubaneshwar, Orissa",3,1963,t,t,751006,f,3-star Bhubaneshwar hotel with bar/lounge
102,OYO Rooms Rajmahal Square 2,"A/7, Ashok Nagar, Bhubaneshwar, Orissa",3,3578,t,t,751009,f,"3-star hotel in Bhubaneshwar with restaurant, bar/lounge"
102,OYO Rooms Sum Hospital,"2nd Floor, Plot No 831/3823, Sampur, Kalinga Vihar, near SUM Hospital, Bhubaneshwar",3,1586,t,t,751019,f,3-star hotel in Bhubaneshwar
102,"Trident, Bhubaneswar","Cb-i Nayapalli, Bhubaneshwar, Orissa",5,10375,f,t,751013,t,"Luxury hotel in Bhubaneshwar with outdoor pool, restaurant"
102,VITS Bhubaneswar,"A-19 Cuttack Puri Road, Laxmisagar, Bhubaneshwar, Odisha",3.5,4480,f,t,751006,t,"3.5-star hotel in Bhubaneshwar with outdoor pool, restaurant"
116,Golden Tulip Chandigarh Panchkula,"Morni Road (Near Nada Sahib Gurudwara),,Panchkula,Haryana,India",4,3225,f,t,134109,t,"4-star hotel in Panchkula with spa, outdoor pool"
116,Holiday Inn Chandigarh Panchkula,"City Centre, Sector 3,,Panchkula,Haryana,India",4.5,3896,f,t,134109,t,"Luxury hotel in Panchkula with 2 restaurants, spa"
116,"Hotel Aquamarine, Chandigarh","Adjoining Hotel Aroma Complex, Himalaya Marg, Sector 22-C, Chandigarh, Punjab, 160022 India",3.5,3850,t,t,160022,f,"3.5-star hotel in Chandigarh with 2 restaurants, bar/lounge"
116,Hotel City Heart Premium,"SCO 202-203-204,,Chandigarh,Punjab,India",3.5,3174,f,t,160022,f,"3.5-star hotel in Chandigarh with 2 restaurants, bar/lounge"
116,Hotel City Plaza 16,"Sco 96-97 Sector 17 c,Near Sindhi Sweet,Chandigarh,,India",3,2482,f,t,160017,f,3-star hotel in Chandigarh
116,Hotel City Plaza 17,"Sco 96-97 Sector 17 c,Near Sindhi Sweet,Chandigarh,,India",3,4488,f,t,160017,f,3-star hotel in Chandigarh
116,Hotel City Plaza 18,"Sco 96-97 Sector 17 c,Near Sindhi Sweet,Chandigarh,,India",3,2482,f,t,160017,f,3-star hotel in Chandigarh
116,Hotel City Plaza 19,"Sco 96-97 Sector 17 c,Near Sindhi Sweet,Chandigarh,,India",3,2482,f,t,160017,f,3-star hotel in Chandigarh
116,Hotel City Plaza 20,"Sco 96-97 Sector 17 c,Near Sindhi Sweet,Chandigarh,,India",3,2482,f,t,160017,f,3-star hotel in Chandigarh
116,Hotel City Plaza 3,"SCF- 4 Sector- 53 (Phase-3A),SAS Nagar,Mohali,Punjab,India",2.5,1350,f,t,160053,f,No-frills hotel in Mohali
116,Hotel Diamond Plaza,"Sco-2927-28, Sec-22 C,,Chandigarh,Punjab,India",3.5,2121,f,t,160022,f,3.5-star Chandigarh hotel with restaurant
116,"Hotel Emerald, Chandigarh","SCO-173, Sec-8C, Madhya Marg, Chandigarh, Punjab, India",3,2627,f,t,160008,f,3-star Chandigarh hotel with restaurant
116,"Hotel KLG Starlite, Chandigarh","Plot no. 51, Industrial & Business Park, Phase II, Tribune Chowk, Chandigarh, Punjab, 160002 India",3,3517,f,t,160002,f,"3-star hotel in Chandigarh with restaurant, bar/lounge"
116,"Hotel Rajshree, Chandigarh","Plot no 181/45 Industrial Business Park, Phase I, Chandigarh, Punjab, 160002 India",3.5,3249,t,t,160002,f,"3.5-star hotel in Chandigarh with restaurant, bar/lounge"
116,Hotel Sapphire,"NH-21, Chandigarh-Ambala Road,Near Wedlock Manor,Zirakpur,Punjab,India",3.5,2726,f,t,140603,f,"3.5-star hotel in Zirakpur with restaurant, bar/lounge"
116,"Hotel Turquoise, Chandigarh","29/7 Industrial & Business Park Phase 2, Chandigarh, Punjab, 160002 India",4,6130,t,t,160002,t,"4-star hotel in Chandigarh with 2 restaurants, spa"
116,"Hyatt Regency, Chandigarh","178 Industrial and Business Park, Phase I, Chandigarh, 160002 India",5,9438,f,t,160002,t,"5-star hotel in Chandigarh with 2 restaurants, spa"
116,"JW Marriott Hotel, Chandigarh","Sector 35B, Dakshin Marg, Chandigarh, Punjab, 160035 India",5,9500,f,f,160035,t,"Luxury hotel in Chandigarh with 4 restaurants, 3 bars/lounges"
116,"James Plaza Limited (Formerly Park Plaza, Chandigarh)","Block 10 Sector 17a, Chandigarh, Punjab, 160017 India",4,5580,f,t,160017,f,"4-star hotel in Chandigarh with 4 restaurants, bar/lounge"
116,"Lemon Tree Hotel, Chandigarh","Plot No. 3, MW Industrial Area Phase I, Chandigarh, Punjab, 160002 India",3.5,4699,f,t,160002,t,"Suburban hotel in Chandigarh with outdoor pool, restauran"
116,"Mint Hotel, Chandigarh","SCO - 7 , Sector 27-C, Chandigarh, Punjab, 160028 India",3,2434,f,t,160028,f,Chandigarh hotel in city center
116,OYO Premium IVY Hospital,"Plot no SCO 30,31,32,Sector 71,Mohali,,India",3,4369,f,f,160071,f,Best Hostel in Mohali
116,OYO Premium Opposite Panchkula Bus Stand,"Site no 4,Sector 10,Panchkula,,India",3.5,3209,f,f,134109,f,Hotel in Panchkula
116,OYO Premium Sector 22B Chandigarh,"S.C.O. 1054-1057,Sector 22-B,Chandigarh,Punjab,India",3,6184,f,t,160065,f,3-star hotel in Chandigarh
116,OYO Rooms Chandigarh Sector 34,"SCO.170-171,Sector 34,,Chandigarh,,India",3,3021,f,t,160034,f,Chandigarh hotel next to shopping
116,OYO Rooms Kisan Bhawan Chowk,"SCO 3035-36,Opp. Kissan Bhawan, Sector 22-D,Chandigarh,,India",3,3874,f,t,160022,f,Chandigarh hotel next to shopping
116,OYO Rooms Opposite K Area Zirakpur 1,"Kalka Highway, Baltana,,Panchkula,Haryana,India",3,2283,f,t,140603,f,3-star hotel in Panchkula
116,OYO Rooms Panchkula Sector 4,"Mansa Devi Complex, Sec 4,,Panchkula,,India",3,1910,f,t,134114,f,Panchkula hotel next to shopping
116,OYO Rooms Patiala Road Zirakpur,"SAS Nagar, Opposite Dena Bank,Patiala Road,Zirakpur,,India",3,3011,f,f,140603,f,Hotel in Patiala Road
116,OYO Rooms Phase 3B2 Mohali,"SCF 118-12, Phase 3B2,(Sector 60),Mohali,Punjab,India",3,2448,f,f,160059,f,Hotel near shopping
116,OYO Rooms Sector 11 Panchkula,"SCO 61, Sector 11,,Panchkula,Haryana,India",3,2357,f,f,134109,f,Hotel near Panchkula
116,OYO Rooms Sector 35 C Chandigarh,"S.C.O. 403-404 Sector 35 C,,Chandigarh,,India",3,4630,f,t,160036,f,3-star hotel in Chandigarh
116,OYO Rooms VIP Road Zirakpur,"NH-21,Chandigarh-Ambala Road,Zirakpur,,India",3.5,3320,f,t,140603,f,Zirakpur hotel next to shopping
116,Park Plaza Zirakpur,"Chandigarh National Highway,,Zirakpur,Punjab,India",4,4512,f,t,140603,t,"4-star hotel in Zirakpur with 2 restaurants, outdoor pool"
116,Red Fox Hotel Chandigarh,"Plot No. 15,Industrial Area Phase I,Chandigarh,Punjab,India",3,3162,f,t,160002,f,3-star Chandigarh hotel with restaurant
116,Regenta Almeida Zirakpur Chandigarh,"NH-21, Near Chandigarh Airport, Zirakpur, Chandigarh, Punjab, 140603 India",4,3678,t,t,140603,t,"4-star hotel in Chandigarh with spa, outdoor pool"
116,Taj Chandigarh,"Block No.9, Sector 17 A,,Chandigarh,Punjab,India",4.5,8172,f,t,160017,t,"Luxury hotel in Chandigarh with 2 restaurants, outdoor pool"
116,"The Fern Residency, Chandigarh","28/8, Industrial Area, Phase - II, Chandigarh, Punjab, 160002 India",3.5,4150,t,f,160002,f,"3.5-star hotel in Chandigarh with restaurant, bar/lounge"
116,The Golden Palms Hotel And Spa,"Village Bated, Haripur Road, Barotiwala,,Baddi,Himachal Pradesh,India",3.5,2143,t,t,173205,f,"Baddi ski-in/ski-out hotel with spa, ski shuttle"
116,The Golden Plaza Hotel & Spa,"Paras Downtown Square Mall,,Zirakpur,Punjab,India",3.5,3186,f,t,140603,f,"Art Deco hotel in Zirakpur with spa, restaurant"
116,The LaLiT Chandigarh,"Rajiv Gandhi,Information Technology Park,Chandigarh,Punjab,India",5,13807,f,f,160101,t,"Mountain hotel in Chandigarh with 2 restaurants, spa"
116,"The Toy Hotel, Chandigarh","SCO 165 - 167, Sector 34-A, Chandigarh, Punjab, 160022 India",4,4235,f,t,160022,f,"4-star hotel in Chandigarh with restaurant, bar/lounge"
116,Treebo Dreamland,"SCO 2,,Chandigarh,,India",3,1942,t,t,160101,f,3-star hotel in Chandigarh
116,Treebo Ocean,"Plot No.152, A, Shahi Majra,,S.A.S Nagar,Mohali,Punjab,India",3,1782,f,t,160055,f,3-star Mohali hotel with restaurant
116,Treebo Western Court Panchkula,"Site No. 2, Sector 10, Haryana,,Panchkula,Chandigarh,India",3,2647,f,t,134110,f,"3-star hotel in Panchkula with restaurant, bar/lounge"
116,"Velvet Clarks Exotica, Chandigarh","NH-21, Near Chandigarh Airport, Distt. Mohali, Chandigarh, Punjab, 140603 India",3.5,4523,f,t,140603,f,"3.5-star hotel in Chandigarh with 2 restaurants, bar/lounge"
120,Accord Metropolitan,"35, GN Chetty Road, T Nagar, Chennai, Tamil Nadu",4,4500,f,t,600017,t,"Luxury hotel in Chennai with 3 restaurants, spa"
120,Avnb Towers,"No 7 Dharga Road, Pallavaram, Chennai, Tamil Nadu, 600043 India",2.5,1300,f,t,600043,f,No-frills hotel in Pallavaram
120,Clarion Hotel Chennai,"25, Dr. Radhakrishnan Salai, Chennai, Tamil Nadu, India",4,2733,t,f,600004,t,"4-star hotel in Mylapore with outdoor pool, restaurant"
120,Courtyard by Marriott,"564 Anna Salai, Teynampet, Chennai, Tamil Nadu",4,5875,t,t,600018,f,"4-star hotel in Chennai with 3 restaurants, spa"
120,Crowne Plaza,"132 TTK Road, Alwarpet, Chennai, Tamil Nadu",5,6710,f,f,600018,t,"Luxury hotel in Alwarpet with 4 restaurants, 2 bars/lounges"
120,Design Hotel Chennai by jüSTa,"142, Velachery Main Road, Phoenix Market City Mall, Velachery, Chennai, Tamil Nadu",4,4093,t,t,600042,t,"4-star hotel in Guindy with spa, outdoor pool"
120,E Hotel,"Express Avenue Mall, Gate # 1, Patullos Road, Chennai, Tamil Nadu, India",3.5,4308,f,t,600002,f,"Family hotel in Royapettah with restaurant, bar/lounge"
120,Formule1 Chennai Omr-An AccorHotels Brand,"Survey No 267 Plot No 1B, Old Mahabalipuram Rd, Chennai, 600097 India",2,1624,t,t,600097,f,No-frills hotel in Chennai
120,Fortune Select Palms ,"142, Rajiv Gandhi Salai, Thoraipakkam, Chennai, Tamil Nadu",4,4118,t,t,600096,t,#NAME?
120,Grand Chennai,"120, Sir Thyagaraya Road, Chennai, Tamil Nadu",4,4766,t,t,600017,t,"4-star hotel in Chennai with 3 restaurants, indoor pool"
120,Green Park Hotel,"183 N S K Salai, Vadapalani, Chennai, Tamil Nadu, India",4.5,4403,t,t,600026,t,"Luxury hotel in Chennai with outdoor pool, restaurant"
120,Hablis Hotel,"19, GST Road, Guindy, Chennai, Tamil Nadu",4,4906,t,t,600032,t,"Luxury hotel in Guindy with 3 restaurants, pool bar"
120,Hanu Reddy Residences Poes Garden,"41/19 Poes Garden, Chennai ",3,3750,t,t,600086,f,3-star hotel in Chennai
120,Hilton Hotel,"124/1 J.N. Salai, Guindy, Chennai, Tamil Nadu",5,7930,f,t,600032,t,"Luxury hotel in Guindy with 5 restaurants, spa"
120,Holiday Inn Express Chennai Mahindra World City,"Mahindra World City, Near Main Entrance, Mahindra World City, Tamil Nadu",4,3130,t,t,603002,t,"4-star hotel in Mahindra World City with restaurant, bar/lounge"
120,Hotel Pratap Plaza,"168, Kodambakkam High Road, Mahalingapuram, Chennai, Tamil Nadu ",3,2063,t,t,600034,f,"3-star hotel in Chennai with 2 restaurants, bar/lounge"
120,Hyatt Regency ,"365 Anna Salai, Teynampet, Chennai, Tamil Nadu",5,6525,t,t,600018,t,"Luxury hotel in Chennai with 5 restaurants, spa"
120,Ideal Beach Resort,"East Coast Road, Devangri Village, Kovalam Road, Mahabalipuram, Tamil Nadu, 603104 India",3,10500,t,t,603104,t,"Beach hotel in Mahabalipuram with free water park, outdoor pool"
120,Keys Hotel Katti-Ma,"11/23 Kalakshetra Road, Thiruvanmiyur, Chennai, Tamil Nadu, 600041 India",3,3018,t,t,600041,f,3-star hotel in Chennai
120,Kohinoor Asiana Hotel,"1/238, Old Mahabalipuram Road, IT Expressway, Semmencherry, Chennai, Tamil Nadu",4,4050,t,t,600119,t,"Luxury hotel in Semmencherry with spa, outdoor pool"
120,Leisure Stays,"No 88C, ECR, Injambakkam, Chennai, Tamil Nadu, 600115 India",3,4375,t,t,600015,f,"3-star hotel in Injambakkam with outdoor pool, restaurant"
